Movie_ID,Title,Genre,Release_Year,Duration_Minutes,Budget_Million_USD,Box_Office_Million_USD,Director_Popularity_Score,Cast_Popularity_Score,User_ID,Age,Gender,Country,Subscription_Type,Rating,Review_Sentiment,Watch_Time_Minutes,Rewatch,Review_Length_Words,Timestamp
105,Film_105,Comedy,2025,127,143.4,534.71,1.5,2.3,4498,23,Female,France,Standard,4.5,Positive,31,No,193,2025-05-20
384,Film_384,Drama,2001,98,145.05,408.6,5.2,2.5,749,53,Female,Japan,Free,4.0,Positive,64,No,241,2025-02-20
243,Film_243,Action,2025,178,223.41,670.82,7.6,7.7,379,20,Male,UK,Standard,5.0,Positive,152,No,199,2024-12-29
173,Film_173,Action,2009,96,32.75,123.6,8.5,1.2,2170,47,Female,USA,Standard,3.0,Neutral,42,No,230,2023-10-04
218,Film_218,Drama,2006,87,104.55,190.72,5.9,9.7,3465,70,Male,Germany,Premium,4.5,Positive,46,Yes,230,2023-04-01
475,Film_475,Drama,2024,165,126.94,594.6,8.4,7.5,4331,65,Male,India,Standard,5.0,Positive,97,No,23,2024-05-06
525,Film_525,Drama,1996,120,79.42,199.7,6.3,2.3,3944,32,Female,Germany,Standard,4.0,Positive,89,No,103,2025-04-10
368,Film_368,Romance,2023,145,105.04,469.73,9.5,9.5,1109,34,Male,USA,Free,4.0,Positive,33,No,203,2024-07-19
241,Film_241,Sci-Fi,1982,94,171.6,547.5,3.0,6.5,4786,26,Male,Canada,Standard,4.5,Positive,30,No,70,2025-05-13
66,Film_66,Romance,1994,146,175.43,476.35,1.5,4.2,3621,69,Male,France,Free,4.0,Positive,94,No,172,2024-11-22
67,Film_67,Comedy,1998,82,180.84,817.21,4.6,3.6,4565,36,Female,France,Standard,5.0,Positive,30,No,224,2023-06-21
317,Film_317,Comedy,1992,151,36.81,34.48,3.9,3.0,1139,21,Female,Germany,Standard,4.0,Positive,75,No,199,2025-04-27
499,Film_499,Documentary,1989,152,57.45,85.23,4.2,1.2,1639,59,Female,USA,Premium,4.0,Positive,119,No,33,2023-12-10
174,Film_174,Drama,2020,151,80.21,360.63,6.4,4.8,3119,45,Female,USA,Standard,4.0,Positive,114,No,182,2024-02-01
609,Film_609,Documentary,1991,167,126.27,189.73,9.4,9.6,1533,70,Female,USA,Free,4.0,Positive,130,No,186,2024-08-10
841,Film_841,Comedy,1985,137,144.89,387.13,7.8,,1010,26,Female,India,Standard,4.5,Positive,93,Yes,29,2023-02-25
41,Film_41,Action,1983,148,56.09,257.48,1.1,9.3,1822,50,Female,France,Free,4.5,Positive,41,No,136,2024-10-24
998,Film_998,Romance,1985,86,36.49,86.08,1.0,4.4,1833,63,Male,Australia,Standard,3.0,Neutral,42,No,191,2024-06-23
77,Film_77,Romance,1996,103,136.85,450.3,1.3,5.9,257,53,Male,Germany,Premium,4.0,Positive,95,No,136,2024-12-21
852,Film_852,Documentary,2009,127,43.33,167.33,5.3,2.4,2055,43,Male,Canada,Standard,3.5,Neutral,94,No,153,2024-02-24
835,Film_835,Drama,1991,104,164.53,757.32,8.2,5.0,4018,41,Male,UK,Standard,5.0,Positive,43,Yes,169,2023-08-08
552,Film_552,Documentary,1985,130,48.22,211.1,8.8,1.0,1559,58,Male,France,Standard,4.0,Positive,81,No,138,2024-02-07
706,Film_706,Drama,1981,112,115.33,440.6,7.6,7.2,4476,61,Male,Germany,Premium,5.0,Positive,76,Yes,144,2023-12-29
941,Film_941,Drama,2010,108,5.86,36.23,4.1,5.7,2766,66,Male,Japan,Free,4.5,Positive,72,No,135,2024-02-09
453,Film_453,Drama,1986,139,62.5,273.23,8.2,2.2,3236,63,Female,Australia,Premium,4.0,Positive,34,No,237,2025-06-06
250,Film_250,Sci-Fi,1985,144,183.83,629.8,8.5,3.8,3793,24,Female,Germany,Premium,5.0,Positive,127,Yes,182,2023-05-22
271,Film_271,Comedy,2021,147,99.16,170.68,6.1,2.2,3969,35,Female,Germany,Free,3.5,Neutral,71,No,166,2025-05-19
799,Film_799,Documentary,1983,164,126.89,305.49,1.2,1.3,3496,37,Male,Canada,Free,5.0,Positive,87,No,21,2023-08-02
208,Film_208,Drama,2022,166,248.35,346.99,3.6,4.4,4714,67,Female,France,Standard,4.0,Positive,88,No,25,2023-02-11
70,Film_70,Drama,2004,122,177.59,,4.5,3.0,1658,70,Female,Germany,Standard,4.5,Positive,85,No,146,2024-11-10
257,Film_257,Documentary,1998,93,106.23,477.91,7.9,4.1,1534,66,Female,USA,Premium,5.0,Positive,38,No,140,2023-12-10
985,Film_985,Drama,1980,153,50.4,131.83,7.7,9.7,3546,58,Female,France,Standard,3.5,Neutral,45,No,93,2025-04-29
136,Film_136,Action,1997,112,79.58,109.95,9.0,3.2,1557,26,Male,Germany,Free,4.0,Positive,67,No,197,2023-07-06
822,Film_822,Sci-Fi,2015,130,26.61,35.08,4.8,7.2,1350,25,Female,France,Standard,4.0,Positive,128,No,114,2023-06-04
800,Film_800,Action,2018,80,148.34,245.85,9.8,9.3,4805,20,Male,UK,Free,5.0,,63,No,104,2024-12-09
100,Film_100,Horror,2001,130,174.95,121.49,5.3,6.7,4994,29,Female,Germany,Free,2.0,Negative,59,No,101,2023-08-17
308,Film_308,Drama,1998,96,20.51,57.29,8.4,,1796,44,Female,UK,Standard,3.5,Neutral,43,No,235,2025-05-21
589,Film_589,Sci-Fi,2018,173,58.0,57.78,5.6,4.0,3759,24,Female,Canada,Free,4.0,Positive,65,No,117,2024-03-18
633,Film_633,Romance,2000,83,54.12,165.97,7.5,5.4,486,39,Male,India,Standard,5.0,Positive,60,No,200,2023-07-03
93,Film_93,Horror,2019,145,233.5,764.52,6.8,5.8,541,26,Female,USA,Free,5.0,Positive,52,No,20,2023-03-13
521,Film_521,Thriller,2015,106,209.06,160.17,7.2,7.9,171,34,Female,UK,Free,4.5,Positive,34,No,29,2024-07-05
135,Film_135,Horror,2008,138,24.18,22.16,3.4,4.5,3330,20,Male,Japan,Standard,2.5,Negative,73,No,213,2025-07-25
717,Film_717,Action,2009,101,119.74,405.11,9.3,4.7,2026,47,Male,France,Standard,4.5,Positive,67,No,231,2025-03-03
256,Film_256,Horror,1998,151,40.92,43.93,4.9,5.4,2115,46,Non-binary,Germany,Standard,3.0,Neutral,135,No,246,2023-09-24
583,Film_583,Sci-Fi,2006,132,241.15,920.25,1.5,6.9,1930,22,Female,Japan,Standard,4.5,Positive,118,No,94,2023-01-31
208,Film_208,Documentary,2009,88,75.71,190.36,5.1,8.9,1831,30,Male,India,Free,4.0,Positive,58,No,107,2023-04-06
463,Film_463,Horror,2016,150,232.6,357.68,8.8,,1272,48,Female,France,Standard,4.0,Positive,99,No,49,2024-02-20
693,Film_693,Horror,2004,89,167.24,669.07,8.2,5.8,4041,29,Female,Australia,Free,4.5,Positive,53,No,6,2023-05-11
793,Film_793,Drama,2015,109,140.63,115.79,4.5,4.7,866,69,Male,India,Standard,4.0,Positive,95,No,130,2023-09-12
439,Film_439,Action,1988,125,240.44,383.59,7.8,1.3,3665,27,Male,Japan,Premium,4.5,Positive,123,No,148,2024-01-28
620,Film_620,Romance,1993,80,226.46,813.45,1.2,6.9,4141,53,Male,Australia,Standard,5.0,Positive,73,No,124,2024-08-14
906,Film_906,Documentary,1987,89,94.43,234.83,5.4,7.3,203,62,Male,Australia,Premium,5.0,Positive,89,No,108,2023-01-29
20,Film_20,Animation,1996,170,227.98,364.27,1.4,7.1,1152,33,Male,France,Free,3.0,Neutral,163,No,83,2023-09-27
416,Film_416,Drama,2024,111,76.86,102.66,3.4,2.1,1900,63,Male,Canada,Standard,3.5,Neutral,36,No,134,2023-06-26
42,Film_42,Comedy,2014,114,74.14,55.3,6.2,9.8,3834,38,Female,Australia,Standard,4.0,Positive,52,No,63,2024-08-06
233,Film_233,Documentary,1989,154,111.59,276.66,1.6,3.4,1373,34,Male,Canada,Free,3.5,Neutral,137,No,129,2025-02-25
934,Film_934,Horror,1981,85,159.24,480.48,6.4,5.1,3099,38,Female,Germany,Standard,4.0,Positive,32,No,222,2025-05-19
86,Film_86,Comedy,1989,154,41.76,109.47,9.5,8.1,1031,27,Female,Canada,Premium,4.0,Positive,31,No,107,2024-06-22
904,Film_904,Romance,2009,170,206.42,129.41,9.2,8.5,3928,45,Male,Japan,Standard,4.0,Positive,46,No,36,2024-01-07
566,Film_566,Documentary,1995,134,200.64,908.29,9.9,2.6,4511,61,Female,Canada,Free,5.0,Positive,97,Yes,89,2025-01-31
827,Film_827,Drama,2000,164,239.36,430.29,3.1,8.7,4723,53,Female,Canada,Standard,4.5,Positive,77,No,63,2023-12-13
87,Film_87,Horror,1994,129,194.25,946.31,6.7,3.5,1318,37,Male,France,Standard,5.0,Positive,91,No,210,2024-10-11
970,Film_970,Animation,1996,107,53.1,,6.4,7.1,1502,36,Female,USA,Free,4.0,Positive,90,No,46,2024-02-28
4,Film_4,Drama,2006,106,54.77,65.68,5.1,9.0,4914,43,Male,UK,Standard,4.5,Positive,91,No,141,2024-01-08
67,Film_67,Comedy,1991,101,203.72,792.4,3.1,3.8,2591,39,Male,UK,Free,4.5,Positive,82,No,164,2024-03-13
361,Film_361,Action,1984,173,57.25,206.32,3.4,8.9,1804,20,Male,India,Free,3.5,Neutral,110,No,24,2024-02-27
271,Film_271,Animation,1989,128,102.76,463.29,6.4,3.5,1371,50,Female,France,Free,4.0,Positive,30,No,238,2023-05-12
935,Film_935,Documentary,2018,86,12.64,57.46,6.8,5.7,2306,68,Female,UK,Standard,4.0,Positive,69,No,190,2024-08-18
998,Film_998,Horror,2017,115,182.78,803.91,1.6,4.3,4009,37,Female,India,Standard,4.0,Positive,40,No,161,2025-07-17
385,Film_385,Comedy,2005,120,70.7,197.03,7.0,3.3,2494,25,Male,France,Free,3.5,Neutral,95,No,153,2023-08-01
838,Film_838,Horror,2003,100,72.34,60.28,6.9,2.0,4033,32,Female,Australia,Free,4.0,Positive,80,No,202,2024-03-18
839,Film_839,Action,1990,142,27.94,110.49,2.3,7.3,3930,20,Male,France,Free,4.0,Positive,125,No,61,2025-03-30
772,Film_772,Action,2013,151,38.52,111.87,10.0,3.5,4422,34,Male,France,Free,3.0,Neutral,151,No,188,2025-03-05
18,Film_18,Thriller,2006,123,247.1,432.55,6.8,9.4,179,68,Female,UK,Free,4.0,Positive,94,No,152,2024-02-17
843,Film_843,Drama,2018,103,146.9,342.02,3.2,2.9,755,33,Male,Canada,Standard,3.0,Neutral,53,No,28,2025-01-03
209,Film_209,Action,1999,100,135.05,166.81,8.3,6.4,2325,41,Male,Canada,Premium,3.5,Neutral,59,No,18,2023-01-05
804,Film_804,Horror,1987,148,189.85,871.67,4.8,3.6,413,33,Male,France,Premium,5.0,Positive,99,No,175,2025-04-07
681,Film_681,Thriller,1980,100,172.74,308.91,9.5,1.9,4628,31,Female,Canada,Free,3.5,Neutral,38,No,73,2024-02-13
704,Film_704,Action,1995,82,221.84,1037.39,3.4,1.1,415,50,Female,Germany,Standard,4.5,Positive,69,No,209,2024-02-23
441,Film_441,Action,2014,137,22.4,69.81,8.6,9.0,1819,45,Male,Australia,Standard,3.5,Neutral,54,No,103,2023-07-05
906,Film_906,Romance,2017,81,227.16,283.19,1.6,9.0,2884,31,Male,UK,Standard,5.0,Positive,60,No,165,2025-05-17
500,Film_500,Documentary,2004,130,118.0,341.94,2.5,8.5,4249,64,Male,India,Premium,4.0,,84,Yes,153,2023-04-12
128,Film_128,Sci-Fi,2013,82,203.19,717.68,3.3,2.0,1853,42,Female,Germany,Free,5.0,Positive,37,No,221,2023-04-26
934,Film_934,Romance,2012,112,85.52,283.51,6.7,4.5,255,54,Female,Germany,Standard,3.5,Neutral,57,No,233,2025-03-11
422,Film_422,Documentary,1985,168,146.59,324.78,9.5,2.7,3278,45,Female,France,Standard,5.0,Positive,135,Yes,124,2023-10-01
922,Film_922,Sci-Fi,2020,94,178.28,261.87,3.8,3.0,1940,25,Female,India,Standard,4.0,Positive,80,No,42,2023-04-01
72,Film_72,Drama,1989,179,6.6,39.73,3.1,8.4,1132,61,Female,USA,Standard,5.0,Positive,78,No,94,2024-04-18
332,Film_332,Action,1981,170,58.61,231.93,9.7,8.9,2445,48,Male,Canada,Standard,4.0,,78,No,5,2025-01-28
786,Film_786,Sci-Fi,1996,144,192.8,805.91,5.0,2.8,1137,29,Male,India,Free,5.0,Positive,40,Yes,59,2023-04-07
397,Film_397,Comedy,1993,103,78.38,318.17,6.8,7.1,4862,29,Male,Australia,Premium,5.0,,91,No,168,2023-06-07
527,Film_527,Thriller,2017,167,179.81,237.02,1.1,6.5,4213,46,Male,India,Standard,3.5,Neutral,122,No,190,2023-02-06
720,Film_720,Comedy,1992,108,10.67,35.32,1.8,6.7,140,25,Male,Germany,Standard,3.0,Neutral,64,No,172,2025-06-25
741,Film_741,Drama,1994,153,122.7,470.71,4.8,5.2,4197,51,Female,India,Premium,4.0,Positive,75,No,36,2023-12-05
932,Film_932,Action,1983,122,46.13,251.85,4.9,7.1,2177,20,Male,UK,Standard,4.5,Positive,109,No,159,2023-11-28
965,Film_965,Sci-Fi,2021,83,99.32,257.37,6.9,4.8,4248,20,Male,India,Standard,3.5,Neutral,59,No,247,2023-01-28
382,Film_382,Documentary,2018,153,69.04,185.89,4.9,2.6,4878,33,Female,Japan,Standard,5.0,Positive,31,No,235,2024-01-22
300,Film_300,Documentary,2012,136,200.87,787.55,6.7,2.3,2183,54,Male,Australia,Standard,4.5,Positive,73,No,58,2025-07-31
263,Film_263,Drama,2006,129,244.97,1005.26,8.3,2.7,2408,53,Male,Germany,Free,5.0,Positive,112,No,63,2023-02-19
768,Film_768,Sci-Fi,2005,88,26.85,26.59,6.7,2.0,2995,21,Female,France,Standard,4.0,Positive,43,No,129,2023-05-15
345,Film_345,Drama,1986,175,24.17,29.9,4.1,4.8,1893,65,Female,Japan,Standard,3.5,Neutral,49,No,212,2024-01-06
516,Film_516,Comedy,1988,119,30.72,111.27,7.5,8.4,300,24,Female,USA,Free,4.5,Positive,76,Yes,91,2023-06-19
923,Film_923,Drama,1999,111,94.8,222.99,1.4,3.4,446,56,Male,Australia,Standard,4.0,Positive,106,No,106,2024-03-31
602,Film_602,Sci-Fi,1992,177,89.01,400.51,6.2,3.4,4385,27,Male,Australia,Standard,4.5,Positive,80,Yes,19,2025-04-06
578,Film_578,Animation,1984,113,32.22,88.49,8.4,9.4,2018,31,Female,Australia,Standard,4.5,,52,No,167,2023-03-30
757,Film_757,Romance,2010,179,243.41,223.72,4.5,5.1,4434,60,Male,France,Standard,3.5,Neutral,143,No,141,2024-04-26
128,Film_128,Sci-Fi,2013,149,200.17,527.32,9.7,7.3,758,49,Male,France,Standard,5.0,Positive,73,No,161,2023-05-15
350,Film_350,Horror,2009,113,152.03,700.99,3.5,3.8,4430,47,Male,UK,Free,5.0,Positive,81,No,114,2025-09-02
520,Film_520,Documentary,2002,128,230.12,188.78,3.3,5.2,4592,59,Female,Japan,Standard,4.5,Positive,78,Yes,113,2024-03-05
996,Film_996,Drama,2025,140,60.58,239.59,1.3,9.2,975,47,Female,Japan,Standard,4.5,Positive,53,No,86,2024-01-22
28,Film_28,Action,2021,157,155.48,98.09,7.7,6.0,2884,33,Female,Canada,Standard,3.5,Neutral,133,No,205,2023-03-26
751,Film_751,Action,2003,123,171.93,736.13,6.9,9.3,587,28,Female,UK,Standard,5.0,Positive,32,No,199,2025-09-11
342,Film_342,Action,2001,137,150.12,474.51,6.1,4.5,238,28,Female,France,Standard,5.0,,94,No,22,2025-01-10
436,Film_436,Thriller,1995,142,101.19,471.72,6.6,3.9,1595,42,Female,India,Standard,4.5,Positive,42,No,63,2023-07-30
922,Film_922,Romance,2013,98,170.82,595.24,1.4,5.8,2144,34,Male,Japan,Free,4.0,Positive,52,No,193,2023-05-02
757,Film_757,Drama,2015,135,194.15,643.62,3.1,1.9,4776,65,Female,Canada,Premium,4.5,,32,No,186,2025-09-05
150,Film_150,Action,2003,123,48.0,38.44,5.1,4.0,1987,24,Male,Japan,Free,3.5,Neutral,114,No,118,2023-01-18
168,Film_168,Action,2014,111,142.52,460.95,3.4,7.5,4213,35,Female,Canada,Standard,4.0,Positive,96,No,207,2024-03-07
905,Film_905,Drama,2018,102,232.83,457.88,3.8,3.8,3451,56,Male,USA,Free,4.5,Positive,77,No,180,2025-03-05
268,Film_268,Action,1994,108,31.91,68.5,3.1,3.0,518,36,Male,Australia,Premium,4.0,Positive,92,Yes,214,2023-08-24
786,Film_786,Drama,2008,128,184.71,,7.0,7.7,3053,63,Female,Australia,Standard,4.5,Positive,41,No,147,2023-07-03
591,Film_591,Comedy,2012,162,46.83,66.28,7.6,3.7,1695,23,Female,France,Free,3.5,Neutral,79,No,191,2025-08-09
744,Film_744,Thriller,2019,152,225.64,952.88,1.3,1.0,2584,55,Male,UK,Standard,5.0,Positive,115,No,83,2023-09-17
912,Film_912,Romance,2012,176,30.1,123.28,6.7,3.8,4718,65,Male,USA,Free,5.0,Positive,150,No,44,2023-12-08
547,Film_547,Documentary,1985,113,78.88,56.49,2.4,6.1,2018,67,Male,UK,Premium,3.5,Neutral,45,No,249,2025-08-28
161,Film_161,Romance,2007,111,117.56,206.78,8.9,7.8,4356,54,Male,Australia,Standard,4.0,Positive,65,No,228,2024-11-05
544,Film_544,Action,2004,143,50.56,205.12,5.8,3.4,1075,18,Female,Germany,Free,4.0,Positive,68,No,56,2024-07-15
68,Film_68,Drama,2023,156,138.38,578.62,1.7,2.8,140,60,Male,Australia,Premium,4.5,Positive,48,No,89,2023-01-14
897,Film_897,Drama,1980,87,219.77,718.43,4.4,6.7,3532,37,Female,Canada,Premium,4.5,Positive,53,No,243,2025-06-30
689,Film_689,Drama,2003,130,216.83,725.36,5.7,3.9,4780,55,Female,France,Standard,4.0,Positive,67,No,242,2025-09-24
174,Film_174,Comedy,2009,126,161.05,800.44,2.7,4.1,3366,46,Male,Germany,Standard,4.5,Positive,55,No,74,2025-06-13
282,Film_282,Drama,1982,170,143.33,240.25,3.9,6.0,1071,70,Male,Germany,Free,3.5,Neutral,169,No,67,2025-03-30
330,Film_330,Drama,2014,172,129.44,368.92,3.2,8.5,1913,64,Female,Germany,Free,5.0,Positive,110,No,8,2025-04-02
52,Film_52,Drama,2011,135,227.9,370.94,6.9,3.0,1153,62,Female,India,Free,5.0,Positive,56,Yes,169,2023-01-26
718,Film_718,Action,1982,108,48.39,159.94,9.6,8.2,3527,41,Male,India,Free,4.5,Positive,104,Yes,125,2024-01-31
321,Film_321,Animation,2003,149,130.69,556.42,4.1,2.4,3643,34,Male,India,Standard,4.5,Positive,127,Yes,247,2023-09-27
848,Film_848,Horror,2010,115,24.61,35.02,2.9,4.3,3239,26,Male,India,Free,3.5,Neutral,103,No,168,2023-11-23
348,Film_348,Documentary,2001,101,98.37,,4.0,6.5,4364,60,Female,France,Free,4.0,Positive,83,No,119,2025-03-16
9,Film_9,Documentary,1993,103,210.33,419.17,3.4,9.6,2247,58,Male,Australia,Standard,4.5,Positive,81,No,171,2023-03-17
48,Film_48,Sci-Fi,2024,105,133.41,612.58,4.2,9.3,3414,31,Non-binary,Canada,Free,4.5,Positive,82,No,191,2025-08-22
158,Film_158,Sci-Fi,1992,132,16.05,31.52,8.8,7.8,2241,23,Male,France,Standard,5.0,Positive,36,No,145,2023-12-18
439,Film_439,Action,1999,128,80.32,370.71,9.6,1.2,2901,19,Female,India,Standard,4.0,Positive,116,No,79,2023-02-05
537,Film_537,Drama,2006,179,151.51,622.59,2.7,6.7,2986,67,Male,India,Premium,4.0,,174,No,248,2023-09-02
725,Film_725,Animation,1981,106,36.65,141.43,8.3,9.4,2375,37,Non-binary,Canada,Standard,3.5,Neutral,47,No,246,2023-01-07
893,Film_893,Action,1997,106,221.25,770.66,1.2,2.1,954,21,Male,USA,Standard,4.5,Positive,62,Yes,224,2023-01-30
894,Film_894,Action,2004,97,95.7,387.24,9.9,5.1,4068,22,Female,Canada,Standard,5.0,Positive,46,No,139,2025-05-18
996,Film_996,Comedy,2016,146,54.46,92.77,3.5,8.4,2421,30,Female,Japan,Free,3.5,Neutral,91,No,75,2024-07-14
317,Film_317,Action,2017,166,227.3,961.02,2.3,3.2,442,25,Male,Japan,Premium,5.0,Positive,114,No,24,2024-10-14
877,Film_877,Romance,1996,142,180.06,812.1,4.8,2.4,1015,64,Female,UK,Standard,4.5,Positive,48,No,20,2025-04-21
747,Film_747,Drama,2012,163,132.71,295.79,6.4,4.5,4942,60,Female,India,Free,4.0,Positive,160,No,161,2023-02-17
238,Film_238,Drama,1985,171,122.36,160.05,5.7,5.1,4715,66,Female,France,Free,3.5,Neutral,91,No,93,2023-03-26
738,Film_738,Action,1991,133,21.63,63.74,8.6,3.0,3842,19,Male,Japan,Premium,4.0,Positive,90,Yes,163,2024-05-02
645,Film_645,Drama,1992,123,99.19,74.52,1.8,1.0,4006,55,Female,Australia,Premium,4.0,Positive,70,No,152,2024-10-01
820,Film_820,Thriller,1985,156,150.85,624.73,8.8,1.9,1500,40,Female,Canada,Premium,5.0,Positive,50,Yes,148,2023-06-02
423,Film_423,Thriller,1999,139,30.11,154.07,7.6,1.6,2695,60,Male,India,Free,3.5,Neutral,51,No,18,2025-08-07
129,Film_129,Action,1985,130,220.15,693.87,8.0,6.9,2188,25,Non-binary,USA,Standard,5.0,Positive,88,No,144,2025-02-23
150,Film_150,Action,2011,122,195.69,481.68,8.9,7.1,140,25,Non-binary,Australia,Standard,5.0,Positive,32,Yes,141,2024-09-12
555,Film_555,Documentary,2018,86,221.44,279.86,8.8,8.8,546,62,Female,France,Free,4.0,Positive,49,No,174,2025-04-15
446,Film_446,Comedy,2001,131,45.95,153.02,3.2,2.8,3165,47,Non-binary,India,Standard,3.5,Neutral,77,No,69,2023-02-19
430,Film_430,Comedy,2009,134,94.12,177.83,5.4,1.6,390,28,Male,Australia,Standard,4.0,Positive,102,No,148,2023-08-31
907,Film_907,Documentary,2001,146,214.01,211.38,9.1,3.6,4209,60,Male,UK,Standard,4.0,Positive,42,No,177,2024-01-08
136,Film_136,Drama,1995,122,195.26,578.22,2.4,9.3,501,43,Male,Japan,Standard,4.5,Positive,78,No,247,2024-10-16
261,Film_261,Sci-Fi,2002,105,209.21,136.08,2.0,3.5,524,38,Female,France,Free,3.5,Neutral,74,No,88,2023-12-02
625,Film_625,Drama,2024,101,29.4,58.37,2.0,1.1,4462,63,Male,UK,Standard,3.0,Neutral,49,No,202,2024-10-01
460,Film_460,Action,1997,94,119.62,194.79,8.5,4.2,1039,36,Female,USA,Standard,3.0,Neutral,67,No,59,2025-04-16
600,Film_600,Action,2015,134,101.25,478.71,7.9,8.8,606,22,Female,Japan,Standard,4.5,Positive,76,No,158,2025-01-27
672,Film_672,Animation,2023,167,12.2,17.07,7.4,7.0,3426,44,Male,Canada,Standard,4.5,Positive,139,No,81,2023-06-09
817,Film_817,Romance,2007,171,226.18,440.8,7.6,4.8,695,65,Male,France,Free,4.5,Positive,54,No,197,2025-07-23
427,Film_427,Drama,1994,123,43.53,191.87,1.6,4.1,452,39,Female,UK,Premium,3.5,,113,No,91,2025-06-01
986,Film_986,Sci-Fi,2006,131,33.44,158.44,3.5,4.4,3325,19,Male,UK,Standard,4.0,Positive,54,No,199,2024-07-06
311,Film_311,Drama,1996,150,145.58,342.49,1.1,2.0,2633,52,Male,India,Standard,3.5,Neutral,56,No,79,2025-04-21
797,Film_797,Animation,2016,165,221.96,591.95,8.7,1.3,2383,31,Female,USA,Premium,3.5,Neutral,31,No,144,2024-08-12
949,Film_949,Drama,1995,117,82.48,155.04,7.7,6.5,1238,67,Male,Canada,Free,3.5,Neutral,94,No,33,2023-01-02
831,Film_831,Documentary,2007,83,160.43,506.2,2.6,1.2,2740,53,Female,UK,Standard,4.0,Positive,40,No,195,2024-09-27
803,Film_803,Sci-Fi,2005,92,217.41,184.93,5.4,1.1,791,35,Female,Germany,Free,3.5,Neutral,73,No,30,2024-03-24
588,Film_588,Documentary,2006,144,71.52,331.11,2.9,1.9,3285,68,Male,Canada,Standard,4.5,Positive,43,No,191,2023-05-13
95,Film_95,Comedy,1994,82,173.16,494.2,6.4,,2179,41,Non-binary,France,Standard,4.5,Positive,79,No,67,2023-03-06
672,Film_672,Thriller,2008,115,160.33,242.88,9.0,3.3,4414,35,Male,USA,Premium,3.5,Neutral,92,No,173,2024-12-01
158,Film_158,Comedy,2024,164,143.8,612.75,5.4,4.4,596,30,Female,Australia,Free,5.0,Positive,157,No,196,2023-05-14
834,Film_834,Drama,1986,146,28.86,83.61,5.3,2.3,994,68,Female,USA,Standard,4.0,Positive,128,No,205,2025-08-28
65,Film_65,Comedy,2003,107,32.21,88.91,3.4,3.5,3159,27,Male,Australia,Free,3.5,Neutral,60,No,224,2025-02-03
412,Film_412,Romance,2001,129,77.4,286.01,6.4,9.5,280,53,Female,India,Standard,4.0,Positive,45,No,128,2025-07-04
694,Film_694,Drama,2008,161,37.39,134.47,6.8,3.0,4080,52,Female,Japan,Standard,4.0,Positive,73,No,38,2025-03-31
771,Film_771,Sci-Fi,1986,140,123.53,414.06,8.4,1.9,2386,19,Male,Australia,Standard,4.0,Positive,127,No,210,2025-07-19
741,Film_741,Documentary,1992,163,72.99,371.86,5.6,2.1,4093,61,Female,Germany,Free,4.0,Positive,31,No,222,2025-02-28
337,Film_337,Sci-Fi,2002,133,202.56,199.52,9.2,3.3,2991,39,Female,Canada,Standard,3.5,Neutral,57,No,20,2025-08-04
168,Film_168,Comedy,2011,176,123.43,124.48,8.6,6.4,2936,24,Female,UK,Standard,4.5,Positive,147,No,34,2024-03-05
494,Film_494,Sci-Fi,2020,163,192.78,,5.4,6.0,1091,37,Female,Canada,Premium,5.0,Positive,53,No,195,2023-11-20
494,Film_494,Action,2020,88,92.38,359.06,3.3,3.6,561,30,Female,France,Standard,4.5,Positive,88,No,36,2025-04-27
604,Film_604,Romance,1996,142,143.5,705.98,7.9,3.9,1701,52,Female,USA,Premium,5.0,Positive,129,Yes,195,2025-01-05
569,Film_569,Horror,2005,158,161.96,611.08,4.0,4.6,427,20,Female,USA,Premium,5.0,Positive,129,Yes,137,2024-05-07
117,Film_117,Drama,1982,132,31.28,42.62,7.1,5.6,1014,65,Male,France,Standard,3.5,Neutral,76,No,27,2025-09-22
811,Film_811,Documentary,1984,157,217.89,748.28,8.4,6.2,4520,57,Male,UK,Standard,5.0,Positive,118,No,247,2025-02-03
339,Film_339,Action,2015,138,71.34,319.34,3.6,5.0,2599,24,Male,UK,Standard,4.0,Positive,118,No,11,2025-01-20
808,Film_808,Romance,2021,88,232.16,157.06,5.7,7.6,4125,53,Female,Australia,Standard,4.5,Positive,67,No,151,2025-07-19
814,Film_814,Drama,2019,109,221.99,264.79,6.3,6.4,784,56,Male,Australia,Free,4.5,Positive,103,No,24,2023-05-31
192,Film_192,Sci-Fi,2005,119,216.41,537.01,7.6,3.9,3912,18,Female,Australia,Free,3.5,Neutral,69,No,11,2024-10-28
630,Film_630,Action,2005,116,87.78,213.39,7.3,6.8,965,43,Female,Germany,Premium,4.5,Positive,40,No,8,2024-01-13
592,Film_592,Horror,1982,163,122.8,321.54,4.1,1.6,3564,40,Male,France,Standard,3.5,Neutral,157,No,182,2023-05-31
693,Film_693,Romance,2009,116,74.92,,2.2,7.4,1001,36,Male,France,Free,4.5,Positive,97,No,30,2023-02-28
77,Film_77,Drama,2004,175,36.28,76.8,4.1,5.5,1418,51,Male,France,Free,4.0,Positive,173,No,38,2025-01-02
200,Film_200,Sci-Fi,2011,133,243.29,648.83,7.9,3.9,2926,27,Female,UK,Premium,4.5,Positive,131,Yes,240,2025-06-18
840,Film_840,Romance,2012,99,100.25,344.71,9.5,4.8,1218,49,Female,Australia,Standard,3.5,Neutral,84,No,165,2025-04-07
